"id_day_all","x","y","id_month","datetime","behavior","species","id_tree","group"
"aug001",781719.080221152,7407748.58876782,"Aug","2019-08-11 09:00:00","Frugivory","Pereskia aculeata","AG214","Guareí"
"aug001",781719.080221152,7407748.58876782,"Aug","2019-08-11 09:05:00","Frugivory","Pereskia aculeata","AG214","Guareí"
"aug001",781719.080221152,7407748.58876782,"Aug","2019-08-11 09:10:00","Frugivory","Pereskia aculeata","AG214","Guareí"
"aug001",781729.996796332,7407756.99983176,"Aug","2019-08-11 09:15:00","Foraging",NA,NA,"Guareí"
"aug001",781745.996796174,7407797.99983179,"Aug","2019-08-11 09:20:00","Foraging",NA,NA,"Guareí"
"aug001",781736.996796299,7407799.99983177,"Aug","2019-08-11 09:25:00","Travel",NA,NA,"Guareí"
"aug001",781748.996796185,7407832.9998318,"Aug","2019-08-11 09:30:00","Inactive",NA,NA,"Guareí"
"aug001",781742.996796282,7407842.99983179,"Aug","2019-08-11 09:35:00","Travel",NA,NA,"Guareí"
"aug001",781759.996796095,7407873.99983182,"Aug","2019-08-11 09:40:00","Travel",NA,NA,"Guareí"
"aug001",781749.125135305,7407897.0817396,"Aug","2019-08-11 09:45:00","Foraging","Pereskia aculeata","AG43","Guareí"
"aug001",781749.125135305,7407897.0817396,"Aug","2019-08-11 09:50:00","Frugivory","Pereskia aculeata","AG43","Guareí"
"aug001",781749.125135305,7407897.0817396,"Aug","2019-08-11 09:55:00","Frugivory","Pereskia aculeata","AG43","Guareí"
"aug001",781773.996795986,7407930.99983185,"Aug","2019-08-11 10:00:00","Foraging",NA,NA,"Guareí"
"aug001",781773.996795986,7407930.99983185,"Aug","2019-08-11 10:05:00","Foraging",NA,NA,"Guareí"
"aug001",781796.996795695,7407946.99983189,"Aug","2019-08-11 10:10:00","Foraging",NA,NA,"Guareí"
"aug001",781813.996795466,7407949.99983191,"Aug","2019-08-11 10:15:00","Foraging",NA,NA,"Guareí"
"aug001",781813.996795466,7407949.99983191,"Aug","2019-08-11 10:20:00","Foraging",NA,NA,"Guareí"
"aug001",781829.996795289,7407977.99983194,"Aug","2019-08-11 10:25:00","Foraging",NA,NA,"Guareí"
"aug001",781834.996795233,7407985.99983195,"Aug","2019-08-11 10:30:00","Travel",NA,NA,"Guareí"
"aug001",781852.99679503,7408015.99983199,"Aug","2019-08-11 10:35:00","Foraging",NA,NA,"Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 10:40:00","Frugivory","Pereskia aculeata","AG229","Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 10:45:00","Frugivory","Pereskia aculeata","AG229","Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 10:50:00","Frugivory","Pereskia aculeata","AG229","Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 10:55:00","Foraging","Cariniana estrelensis","AG229","Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 11:00:00","Foraging","Cariniana estrelensis","AG229","Guareí"
"aug001",781843.185707768,7408017.64059812,"Aug","2019-08-11 11:05:00","Foraging","Cariniana estrelensis","AG229","Guareí"
"aug001",781820.815850813,7408003.22329828,"Aug","2019-08-11 11:10:00","Foraging","Cariniana estrelensis","AG310","Guareí"
"aug001",781820.815850813,7408003.22329828,"Aug","2019-08-11 11:15:00","Inactive","Cariniana estrelensis","AG310","Guareí"
"aug001",781820.815850813,7408003.22329828,"Aug","2019-08-11 11:20:00","Foraging","Cariniana estrelensis","AG310","Guareí"
"aug001",781820.815850813,7408003.22329828,"Aug","2019-08-11 11:25:00","Foraging","Cariniana estrelensis","AG310","Guareí"
"aug001",781793.996795829,7408009.99983189,"Aug","2019-08-11 11:30:00","Travel",NA,NA,"Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 11:35:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 11:40:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 11:45:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 11:50:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 11:55:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 12:00:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781768.283530352,7408048.33778939,"Aug","2019-08-11 12:05:00","Frugivory","Pereskia aculeata","AG228","Guareí"
"aug001",781774.996796179,7408068.99983186,"Aug","2019-08-11 12:10:00","Foraging",NA,NA,"Guareí"
"aug001",781774.996796179,7408068.99983186,"Aug","2019-08-11 12:15:00","Travel",NA,NA,"Guareí"
"aug001",781767.996796317,7408097.99983186,"Aug","2019-08-11 12:20:00","Travel",NA,NA,"Guareí"
"aug001",781767.996796317,7408097.99983186,"Aug","2019-08-11 12:25:00","Foraging",NA,NA,"Guareí"
"aug001",781775.996796225,7408109.99983187,"Aug","2019-08-11 12:30:00","Foraging",NA,NA,"Guareí"
"aug001",781775.996796225,7408109.99983187,"Aug","2019-08-11 12:35:00","Foraging",NA,NA,"Guareí"
"aug001",781775.996796225,7408109.99983187,"Aug","2019-08-11 12:40:00","Foraging",NA,NA,"Guareí"
"aug001",781775.996796225,7408109.99983187,"Aug","2019-08-11 12:45:00","Foraging",NA,NA,"Guareí"
"aug001",781756.996796497,7408117.99983184,"Aug","2019-08-11 12:50:00","Inactive",NA,NA,"Guareí"
"aug001",781748.99679662,7408126.99983183,"Aug","2019-08-11 12:55:00","Foraging",NA,NA,"Guareí"
"aug001",781748.99679662,7408126.99983183,"Aug","2019-08-11 13:00:00","Foraging",NA,NA,"Guareí"
"aug001",781748.99679662,7408126.99983183,"Aug","2019-08-11 13:05:00","Out of sight",NA,NA,"Guareí"
"aug001",781733.996796854,7408145.9998318,"Aug","2019-08-11 13:10:00","Travel",NA,NA,"Guareí"
"aug001",781733.996796854,7408145.9998318,"Aug","2019-08-11 13:15:00","Inactive",NA,NA,"Guareí"
"aug001",781733.996796854,7408145.9998318,"Aug","2019-08-11 13:20:00","Inactive",NA,NA,"Guareí"
"aug001",781733.996796854,7408145.9998318,"Aug","2019-08-11 13:25:00","Foraging",NA,NA,"Guareí"
"aug001",781712.99679717,7408164.99983177,"Aug","2019-08-11 13:30:00","Travel",NA,NA,"Guareí"
"aug001",781702.413157045,7408176.9459027,"Aug","2019-08-11 13:35:00","Frugivory","Pereskia aculeata","AG311","Guareí"
"aug001",781702.413157045,7408176.9459027,"Aug","2019-08-11 13:40:00","Frugivory","Pereskia aculeata","AG311","Guareí"
"aug001",781702.413157045,7408176.9459027,"Aug","2019-08-11 13:45:00","Frugivory","Pereskia aculeata","AG311","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 13:50:00","Fur-rubbing","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 13:55:00","Fur-rubbing","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:00:00","Fur-rubbing","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:05:00","Inactive","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:10:00","Frugivory","Pereskia aculeata","AG225","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:15:00","Fur-rubbing","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:20:00","Fur-rubbing","Myrocarpus frondosus","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:25:00","Out of sight","Pereskia aculeata","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:30:00","Inactive","Pereskia aculeata","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:35:00","Inactive","Pereskia aculeata","RG03","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:40:00","Frugivory","Pereskia aculeata","AG225","Guareí"
"aug001",781697,7408200,"Aug","2019-08-11 14:45:00","Inactive","Pereskia aculeata","RG03","Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 14:50:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 14:55:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:00:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:05:00","Frugivory",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:10:00","Frugivory",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:15:00","Resting",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:20:00","Resting",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:25:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:30:00","Resting",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:35:00","Frugivory",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:40:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:45:00","Inactive",NA,NA,"Guareí"
"aug001",781685.996797619,7408217.99983173,"Aug","2019-08-11 15:50:00","Inactive",NA,NA,"Guareí"
"aug001",781708.996797281,7408201.99983177,"Aug","2019-08-11 15:55:00","Travel",NA,NA,"Guareí"
"aug001",781730.138268437,7408198.35852011,"Aug","2019-08-11 16:00:00","Foraging","Syagrus romanzoffiana","AG129","Guareí"
"aug001",781730.138268437,7408198.35852011,"Aug","2019-08-11 16:05:00","Frugivory","Syagrus romanzoffiana","AG129","Guareí"
"aug001",781759.996796551,7408181.99983185,"Aug","2019-08-11 16:10:00","Travel",NA,NA,"Guareí"
"aug001",781794.99679607,7408180.99983191,"Aug","2019-08-11 16:15:00","Travel",NA,NA,"Guareí"
"aug001",781815.996795779,7408178.99983194,"Aug","2019-08-11 16:20:00","Foraging",NA,NA,"Guareí"
"aug001",781815.996795779,7408178.99983194,"Aug","2019-08-11 16:25:00","Foraging",NA,NA,"Guareí"
"aug001",781820.996795694,7408167.99983195,"Aug","2019-08-11 16:30:00","Out of sight",NA,NA,"Guareí"
"aug001",781828.996795563,7408152.99983196,"Aug","2019-08-11 16:35:00","Travel",NA,NA,"Guareí"
"aug001",781840.996795405,7408156.99983198,"Aug","2019-08-11 16:40:00","Travel",NA,NA,"Guareí"
"aug001",781857.996795163,7408151.99983201,"Aug","2019-08-11 16:45:00","Travel",NA,NA,"Guareí"
"aug001",781876.599319104,7408149.44911096,"Aug","2019-08-11 16:50:00","Frugivory","Pereskia aculeata","AG312","Guareí"
"aug001",781879.217717995,7408115.59251964,"Aug","2019-08-11 16:55:00","Sleeping site",NA,"DG23","Guareí"
"aug002",781879.217717995,7408115.59251964,"Aug","2019-08-12 07:05:00","Sleeping site",NA,"DG23","Guareí"
"aug002",781879.217717995,7408115.59251964,"Aug","2019-08-12 07:10:00","Inactive",NA,"DG23","Guareí"
"aug002",781903.996794471,7408109.99983208,"Aug","2019-08-12 07:15:00","Inactive",NA,NA,"Guareí"
"aug002",781895.235152513,7408097.33751452,"Aug","2019-08-12 07:20:00","Foraging","Cariniana estrelensis","AG313","Guareí"
"aug002",781895.235152513,7408097.33751452,"Aug","2019-08-12 07:25:00","Foraging","Cariniana estrelensis","AG313","Guareí"
"aug002",781895.235152513,7408097.33751452,"Aug","2019-08-12 07:30:00","Foraging","Cariniana estrelensis","AG313","Guareí"
"aug002",781920.120881006,7408077.46344444,"Aug","2019-08-12 07:35:00","Foraging","Cariniana estrelensis","AG241","Guareí"
"aug002",781920.120881006,7408077.46344444,"Aug","2019-08-12 07:40:00","Foraging","Cariniana estrelensis","AG241","Guareí"
"aug002",781924.996794115,7408064.99983211,"Aug","2019-08-12 07:45:00","Foraging",NA,NA,"Guareí"
"aug002",781955.996793731,7408092.99983216,"Aug","2019-08-12 07:50:00","Travel",NA,NA,"Guareí"
"aug002",781990.996793217,7408068.99983222,"Aug","2019-08-12 07:55:00","Travel",NA,NA,"Guareí"
"aug002",782016.996792838,7408053.99983226,"Aug","2019-08-12 08:00:00","Travel",NA,NA,"Guareí"
"aug002",782047.996792349,7408010.99983231,"Aug","2019-08-12 08:05:00","Foraging",NA,NA,"Guareí"
"aug002",782062.996792096,7407978.99983233,"Aug","2019-08-12 08:10:00","Travel",NA,NA,"Guareí"
"aug002",782054.996792174,7407956.99983231,"Aug","2019-08-12 08:15:00","Foraging",NA,NA,"Guareí"
"aug002",782048.996792228,7407937.9998323,"Aug","2019-08-12 08:20:00","Travel",NA,NA,"Guareí"
"aug002",782056.996792077,7407909.99983231,"Aug","2019-08-12 08:25:00","Foraging",NA,NA,"Guareí"
"aug002",782040.996792234,7407868.99983228,"Aug","2019-08-12 08:30:00","Travel",NA,NA,"Guareí"
"aug002",782025.996792379,7407827.99983225,"Aug","2019-08-12 08:35:00","Foraging",NA,NA,"Guareí"
"aug002",782052.157422178,7407809.59214354,"Aug","2019-08-12 08:40:00","Inactive","Pereskia aculeata","AG314","Guareí"
"aug002",782052.157422178,7407809.59214354,"Aug","2019-08-12 08:45:00","Frugivory","Pereskia aculeata","AG314","Guareí"
"aug002",782052.157422178,7407809.59214354,"Aug","2019-08-12 08:50:00","Frugivory","Pereskia aculeata","AG314","Guareí"
"aug002",782052.157422178,7407809.59214354,"Aug","2019-08-12 08:55:00","Travel","Pereskia aculeata","AG314","Guareí"
"aug002",782043.99679204,7407765.99983227,"Aug","2019-08-12 09:00:00","Travel",NA,NA,"Guareí"
"aug002",782015.996792417,7407760.99983223,"Aug","2019-08-12 09:05:00","Foraging",NA,NA,"Guareí"
"aug002",782027.996792194,7407721.99983224,"Aug","2019-08-12 09:10:00","Travel",NA,NA,"Guareí"
"aug002",781991.996792684,7407718.99983218,"Aug","2019-08-12 09:15:00","Travel",NA,NA,"Guareí"
"aug002",781978.246795492,7407699.50867793,"Aug","2019-08-12 09:20:00","Frugivory","Pereskia aculeata","AG315","Guareí"
"aug002",781969.105065766,7407697.58422036,"Aug","2019-08-12 09:25:00","Frugivory","Pereskia aculeata","AG316","Guareí"
"aug002",781969.105065766,7407697.58422036,"Aug","2019-08-12 09:30:00","Frugivory","Pereskia aculeata","AG316","Guareí"
"aug002",781956.329991807,7407692.61717627,"Aug","2019-08-12 09:35:00","Frugivory","Pereskia aculeata","AG317","Guareí"
"aug002",781956.329991807,7407692.61717627,"Aug","2019-08-12 09:40:00","Frugivory","Pereskia aculeata","AG317","Guareí"
"aug002",781956.329991807,7407692.61717627,"Aug","2019-08-12 09:45:00","Frugivory","Pereskia aculeata","AG317","Guareí"
"aug002",781970.996792927,7407688.99983215,"Aug","2019-08-12 09:50:00","Out of sight",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 09:55:00","Foraging",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:00:00","Foraging",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:05:00","Foraging",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:10:00","Foraging",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:15:00","Inactive",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:20:00","Foraging",NA,NA,"Guareí"
"aug002",781910.996793733,7407677.99983205,"Aug","2019-08-12 10:25:00","Foraging",NA,NA,"Guareí"
"aug002",781862.996794384,7407672.99983197,"Aug","2019-08-12 10:30:00","Foraging",NA,NA,"Guareí"
"aug002",781869.99679428,7407667.99983198,"Aug","2019-08-12 10:35:00","Out of sight",NA,NA,"Guareí"
"aug002",781865.996794316,7407654.99983197,"Aug","2019-08-12 10:40:00","Out of sight",NA,NA,"Guareí"
"aug002",781875.1,7407637.98,"Aug","2019-08-12 10:45:00","Travel",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 10:50:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 10:55:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:00:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:05:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:10:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:15:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:20:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:25:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:30:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:35:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:40:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:45:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:50:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 11:55:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 12:00:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 12:05:00","Resting",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 12:10:00","Out of sight",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 12:15:00","Inactive",NA,NA,"Guareí"
"aug002",781882.996794025,7407615.99983199,"Aug","2019-08-12 12:20:00","Foraging",NA,NA,"Guareí"
"aug002",781875.996794112,7407610.99983198,"Aug","2019-08-12 12:25:00","Foraging",NA,NA,"Guareí"
"aug002",781875.996794112,7407610.99983198,"Aug","2019-08-12 12:30:00","Inactive",NA,NA,"Guareí"
"aug002",781875.996794112,7407610.99983198,"Aug","2019-08-12 12:35:00","Inactive",NA,NA,"Guareí"
"aug002",781875.996794112,7407610.99983198,"Aug","2019-08-12 12:40:00","Foraging",NA,NA,"Guareí"
"aug002",781859.996794318,7407600.99983195,"Aug","2019-08-12 12:45:00","Foraging",NA,NA,"Guareí"
"aug002",781871.996794138,7407590.99983197,"Aug","2019-08-12 12:50:00","Travel",NA,NA,"Guareí"
"aug002",781866.996794176,7407569.99983196,"Aug","2019-08-12 12:55:00","Foraging",NA,NA,"Guareí"
"aug002",781866.99679416,7407558.99983196,"Aug","2019-08-12 13:00:00","Foraging",NA,NA,"Guareí"
"aug002",781857.755779924,7407549.8680113,"Aug","2019-08-12 13:05:00","Inactive","Syagrus romanzoffiana","AG79","Guareí"
"aug002",781842.688750496,7407553.69599616,"Aug","2019-08-12 13:10:00","Inactive","Pereskia aculeata","AG318","Guareí"
"aug002",781842.688750496,7407553.69599616,"Aug","2019-08-12 13:15:00","Frugivory","Pereskia aculeata","AG318","Guareí"
"aug002",781842.688750496,7407553.69599616,"Aug","2019-08-12 13:20:00","Inactive","Pereskia aculeata","AG318","Guareí"
"aug002",781857.755779924,7407549.8680113,"Aug","2019-08-12 13:25:00","Frugivory","Syagrus romanzoffiana","AG79","Guareí"
"aug002",781864.996794187,7407558.99983196,"Aug","2019-08-12 13:30:00","Travel",NA,NA,"Guareí"
"aug002",781879.996793953,7407538.99983198,"Aug","2019-08-12 13:35:00","Out of sight",NA,NA,"Guareí"
"aug002",781879.996793953,7407538.99983198,"Aug","2019-08-12 13:40:00","Agonin",NA,NA,"Guareí"
"aug002",781879.996793953,7407538.99983198,"Aug","2019-08-12 13:45:00","Agonin",NA,NA,"Guareí"
"aug002",781879.996793953,7407538.99983198,"Aug","2019-08-12 13:50:00","Foraging",NA,NA,"Guareí"
"aug002",781900.996793649,7407528.99983201,"Aug","2019-08-12 13:55:00","Foraging",NA,NA,"Guareí"
"aug002",781907.996793543,7407521.99983203,"Aug","2019-08-12 14:00:00","Foraging",NA,NA,"Guareí"
"aug002",781935.996793142,7407510.99983207,"Aug","2019-08-12 14:05:00","Foraging",NA,NA,"Guareí"
"aug002",781935.996793142,7407510.99983207,"Aug","2019-08-12 14:10:00","Foraging",NA,NA,"Guareí"
"aug002",781947.996792979,7407511.99983209,"Aug","2019-08-12 14:15:00","Inactive",NA,NA,"Guareí"
"aug002",781968.996792685,7407506.99983213,"Aug","2019-08-12 14:20:00","Travel",NA,NA,"Guareí"
"aug002",781965.50246167,7407493.38346377,"Aug","2019-08-12 14:25:00","Foraging","Pereskia aculeata","AG289","Guareí"
"aug002",781965.50246167,7407493.38346377,"Aug","2019-08-12 14:30:00","Frugivory","Pereskia aculeata","AG289","Guareí"
"aug002",781965.50246167,7407493.38346377,"Aug","2019-08-12 14:35:00","Frugivory","Pereskia aculeata","AG289","Guareí"
"aug002",781965.50246167,7407493.38346377,"Aug","2019-08-12 14:40:00","Frugivory","Pereskia aculeata","AG289","Guareí"
